epoch,lr,train_loss,val_loss,val_score,val_hva_mae,val_ima_mae
24,0.00013945443512333898,0.004404834858274345,0.003643386095063761,7.396207299828529,4.821237295866013,3.6785285770893097
25,0.00013858095284250712,0.003968146825549987,0.0031937018065946177,6.5066504836082455,3.900561735033989,3.7229839265346527
26,0.000137675707402237,0.003486254998781847,0.002976438783662161,6.572347072511912,4.115067809820175,3.5103989467024803
27,0.00013673915462086926,0.0030106476118136956,0.004108717548660934,8.461725474894047,5.229575470089912,4.617357149720192
28,0.00013577176608093355,0.004004387188763395,0.0038904097891645506,8.037569770216942,4.404426723718643,5.190204352140427
29,0.00013477402889169266,0.004632490166042727,0.004033494944451377,7.710978834331035,5.402847141027451,3.297330990433693
30,0.00013374644544386822,0.003537031406407979,0.003548174354364164,7.1501305103302,4.663021892309189,3.5530123114585876
31,0.00013268953315667182,0.0043339535434980215,0.002922996449342463,6.627847808599472,4.2611313611269,3.381023496389389
32,0.00013160382421726903,0.003359539513343688,0.004691855385317467,8.562996190786361,5.44448122382164,4.455021381378174
33,0.00013048986531280689,0.002986388932156369,0.003399562723643612,6.744981776922941,4.2905620485544205,3.5063138976693153
34,0.00012934821735514066,0.002923508804117337,0.0039317589798884,7.433834478259087,5.081961557269096,3.359818458557129
35,0.0001281794551983978,0.003173155536897844,0.0035391409546718933,6.714213900268078,4.280147269368172,3.477238044142723
36,0.00012698416734952144,0.0033222458105746323,0.0032229656862909906,6.450835621356964,4.1563964039087296,3.277770310640335
37,0.00012576295567193955,0.0033382553421718074,0.0036039785045431927,7.292591553926467,4.258555427193642,4.3343373239040375
38,0.0001245164350825086,0.0034390228300741534,0.003973812810727395,7.650587556511164,5.1788701713085175,3.5310248360037804
39,0.0001232452332418843,0.0029972346794859667,0.0027047659350500908,5.95755248516798,3.874384343624115,2.9759544879198074
40,0.00012194999023847566,0.00274866109366559,0.0034241032917634584,7.244273702800274,4.570385619997978,3.819840118288994
41,0.00012063135826614111,0.0027433335340990707,0.0032148877071449533,6.970974469184876,4.273891940712929,3.8529750406742096
42,0.00011929000129578926,0.0025965783099560595,0.003212515170162078,7.040054987370968,4.357749760150909,3.831864610314369
43,0.00011792659474104967,0.002857409657558381,0.0034213741964777,7.197677318751811,5.167809963226318,2.8998105078935623
44,0.00011654182511818163,0.0026233354195331535,0.004243614595907275,8.01371364146471,5.2437585443258286,3.9570787101984024
45,0.00011513638970039256,0.0026083353337097337,0.0030690508465340827,6.40098221078515,4.220936179161072,3.114351473748684
46,0.00011371099616674,0.0032850818985853555,0.0032004566382966004,6.917499462515115,4.2497232258319855,3.811108909547329
47,0.00011226636224579383,0.0027583685255897178,0.002923695348727051,6.237371364235878,4.096682578325272,3.058126837015152
48,0.00011080321535423838,0.002988092728598967,0.0029872156756027834,6.230418090522289,4.051637634634972,3.112543508410454
49,0.00010932229223059622,0.0024977521114316354,0.003114849048870383,6.453241833299398,4.25007301568985,3.147384025156498
50,0.00010782433856425805,0.0024181464715383764,0.0027508183557074517,5.8269206747412685,3.9240843057632446,2.718337669968605
51,0.00010631010862000576,0.0032861082335722035,0.003436498394876253,7.089602141827345,4.826363608241081,3.233197905123234
52,0.00010478036485821728,0.0032259766518789516,0.002471971936756745,6.127621230483054,3.969986379146576,3.082335501909256
53,0.00010323587755094489,0.002512526247419447,0.0028842653264291584,6.302613719552755,3.961285948753357,3.344753958284855
54,0.00010167742439406001,0.002322532904307865,0.003180574713042006,6.37004671394825,4.009869113564491,3.371682286262512
55,0.00010010579011565993,0.00257351534342681,0.0026408682715555187,6.054574331641197,3.7823165506124496,3.2460825443267822
56,9.852176608093355e-05,0.002436909814671863,0.0026803262589965016,6.278306610882282,3.8797000497579575,3.4265808016061783
57,9.692614989368526e-05,0.0025289398764744703,0.0027979013102594763,6.338556942343711,4.016022622585297,3.3179061710834503
58,9.531974499471727e-05,0.0021515743559930565,0.0027030653072870336,6.113884550333022,3.8878174126148224,3.180095911026001
59,9.370336025727308e-05,0.00240070067347989,0.002994263944856357,6.6569857314229015,4.032416075468063,3.7493852227926254
60,9.20778095797454e-05,0.0022785319050876197,0.0035858429764630273,7.4671330288052555,5.121174722909927,3.351369008421898
61,9.04439114758538e-05,0.002390947177763877,0.003145556700474117,6.668498301506043,4.089973539113998,3.683606803417206
62,8.880248866249841e-05,0.002401687888896123,0.0025709733890835196,5.806684045493602,3.841415047645569,2.8075271397829056
63,8.715436764549719e-05,0.0021794530935964084,0.0032699469447834417,6.894153495132922,4.779087573289871,3.021522745490074
64,8.550037830341532e-05,0.002067784623789972,0.0028867999790236354,6.543794576078653,4.367419794201851,3.109106831252575
65,8.384135346969642e-05,0.0023559182749803716,0.0024634211913507897,5.858819249272346,3.8468048870563507,2.874306231737137
66,8.217812851330579e-05,0.0023339134936762322,0.0035914123436668888,7.283293654769659,5.040043875575066,3.204642541706562
67,8.051154091809695e-05,0.0025831965480673665,0.0038880085048731416,7.857735113799572,4.452269226312637,4.864951267838478
68,7.884242986111337e-05,0.0023607324940867996,0.002833162696333602,6.355078869313001,4.105831518769264,3.2132105007767677
69,7.717163579003748e-05,0.0021290077739849504,0.002253335180284921,5.615142196416855,3.7761605829000473,2.6271165907382965
70,7.549999999999999e-05,0.0021879272604062093,0.0030680508498335257,6.747336520254612,4.41494619846344,3.3319861739873886
71,7.382836420996253e-05,0.0023087215582874216,0.002971690511913039,6.299266561120748,4.1607905626297,3.0549657121300697
72,7.215757013888664e-05,0.002337437148378193,0.0024707742413738742,5.942476444691419,3.788549095392227,3.0770390704274178
73,7.048845908190305e-05,0.002232630082644613,0.0035763087871600874,7.516533799469471,4.719070792198181,3.996375724673271
74,6.882187148669421e-05,0.0021740522082304447,0.003108748176600784,6.717848681658506,4.460992366075516,3.224080450832844
75,6.715864653030356e-05,0.0019910977845746507,0.003087717246671673,6.797448344528675,4.4941554218530655,3.2904184609651566
76,6.549962169658467e-05,0.002395179861876356,0.0029980631516082212,6.938347832858563,4.283194929361343,3.7930755764245987
77,6.38456323545028e-05,0.0019231628767608444,0.0031412525931955315,6.9848561644554135,4.457696124911308,3.6102286279201508
78,6.219751133750157e-05,0.0017559219935409179,0.002925024335127091,6.462049999833107,4.330086797475815,3.0456617176532745
79,6.055608852414618e-05,0.0022473077732706216,0.0025105031600105576,5.855743452906609,3.88065704703331,2.8215520083904266
80,5.892219042025457e-05,0.0018541537669138999,0.002746939571807161,6.257011073827743,4.107158318161964,3.0712182223796844
81,5.729663974272689e-05,0.0020132105186112166,0.0029731456234003417,6.663542289286852,4.281067997217178,3.4035347029566765
82,5.5680255005282714e-05,0.0019703748114444923,0.002279068125062622,5.692361414432526,3.63626691699028,2.937277853488922
83,5.407385010631469e-05,0.0020378404636479295,0.0027543236210476607,6.302492383867502,4.405770719051361,2.709602378308773
84,5.247823391906641e-05,0.0017928789280794136,0.0025648877090134192,6.151627937704324,3.8876217901706696,3.2342944964766502
85,5.089420988434004e-05,0.0016247532848643548,0.0031887836448731832,7.007898934185505,4.550806492567062,3.510132059454918
86,4.932257560593996e-05,0.002088011060491189,0.003026513470103964,6.888321584463119,4.586856484413147,3.287807285785675
87,4.7764122449055085e-05,0.0020105428766550087,0.0024663664516992867,5.915437763929367,4.011957824230194,2.7192570567131042
88,4.62196351417827e-05,0.0022477239495279585,0.0026997566856152844,6.233177583664656,4.253784999251366,2.8277036920189857
89,4.468989137999419e-05,0.001888754335374049,0.002756737383606378,6.324521829932928,4.32088378071785,2.862340070307255
90,4.317566143574191e-05,0.001759913266585322,0.0022764890527469106,5.584052938222885,3.7509956508874893,2.618653267621994
91,4.1677707769403755e-05,0.001742728110010039,0.002365615186135983,5.669503156095743,3.7596462815999985,2.7283669635653496
92,4.019678464576159e-05,0.002139715006957361,0.002716582028369885,6.339970757812262,4.2472163289785385,2.989649184048176
93,3.873363775420615e-05,0.0016992395777800462,0.0023138596552598756,5.449544237554074,3.67610564827919,2.533483698964119
94,3.728900383326e-05,0.001962852564439692,0.0023355081939371303,5.678102993965149,3.7523963898420334,2.7510094344615936
95,3.586361029960743e-05,0.0019148770812993522,0.002750373834714992,6.343483068794011,4.119549214839935,3.1770483627915382
96,3.445817488181837e-05,0.001820734815389993,0.0026851778602576815,5.999874028563499,4.078321412205696,2.7450751662254333
97,3.3073405258950326e-05,0.002375466185214937,0.002244575873191934,5.504468688368798,3.6992260813713074,2.578918009996414
98,3.170999870421076e-05,0.0018574960600315949,0.0023468890140065923,5.712871494144201,3.759377136826515,2.7907062247395515
99,3.0368641733858925e-05,0.0018166977684089263,0.0022431143224821426,5.582167941331863,3.716047689318657,2.6658860743045807
100,2.9050009761524357e-05,0.0017803259758464236,0.002654380128660705,6.26366621479392,4.1424587815999985,3.0302963331341743
101,2.7754766758115705e-05,0.001667718247939242,0.002611435716971755,6.2160771556198595,4.295659229159355,2.7434541806578636
102,2.6483564917491424e-05,0.0016701707339133855,0.0025040428517968394,5.9370940804481505,4.055526003241539,2.687954396009445
103,2.5237044328060468e-05,0.001795501902990982,0.002311575473868288,5.735019341856241,3.8907833993434906,2.634622775018215
104,2.40158326504786e-05,0.0016289079879842152,0.002326750887732487,5.775566662847996,3.796664133667946,2.827003613114357
105,2.282054480160222e-05,0.0019525766253899177,0.002157445976990857,5.509019628167152,3.5919086188077927,2.738730013370514
106,2.165178264485934e-05,0.0019011542923195756,0.0026786184462253004,6.218423771858215,4.219178706407547,2.8560643792152405
107,2.0510134687193132e-05,0.0016446170062053857,0.0025276822416344658,6.045484833419323,4.015675097703934,2.8997281938791275
108,1.9396175782730994e-05,0.0018633976226153867,0.002444002755510155,5.941249554604292,4.041035518050194,2.7145914807915688
109,1.8310466843328175e-05,0.0016015784091380524,0.0025281790185545105,6.190770166367292,3.983601152896881,3.153098590672016
110,1.725355455613179e-05,0.0017337416487034198,0.00247065623261733,6.018904710561037,3.9611072838306427,2.939710609614849
111,1.6225971108307322e-05,0.0018742607396078955,0.002752504762611352,6.380970763415098,4.220610335469246,3.086229182779789
112,1.5228233919066424e-05,0.0015632467996518362,0.0026444281611475162,6.197550819069146,4.160716488957405,2.90976332873106
113,1.426084537913072e-05,0.0015795024164395816,0.002358796315093059,5.7120009571313854,3.916456773877144,2.5650631189346313
114,1.3324292597762962e-05,0.0017144005351446235,0.0023157364666985814,5.642349267750978,3.769081473350525,2.676096849143505
115,1.2419047157492833e-05,0.0016470455909545375,0.0026388872720417567,6.211926260590554,4.1333703845739365,2.9693655371665955
116,1.1545564876660975e-05,0.0015945095195987725,0.0025343542038172018,6.027404575049877,4.110375374555588,2.7386131435632706
117,1.0704285579900696e-05,0.0015753004547327803,0.002609408435091609,6.289915221184492,4.156384199857712,3.0479014590382576
118,9.895632876673018e-06,0.0015981596862855631,0.0024018755175347906,5.821754574030638,3.863612100481987,2.7973463907837868
119,9.120013947966599e-06,0.0016942887785380736,0.002785663582471898,6.50945491194725,4.114161625504494,3.421847552061081
120,8.377819341269781e-06,0.0017627106342517687,0.0024142627698893193,5.827634537220002,3.9179052263498306,2.7281847298145294
121,7.669422773918219e-06,0.0015106313451140271,0.0023826347205613274,5.7905083321034905,3.86508110165596,2.750610329210758
122,6.9951809449169325e-06,0.0014018049177087133,0.002691228030016646,6.3598201528191565,4.171169102191925,3.1266443580389023
123,6.355433355331607e-06,0.001721467445860049,0.002232420833024662,5.515892124176025,3.676053911447525,2.6283403038978577
