epoch,lr,train_loss,val_loss,val_score,val_hva_mae,val_ima_mae
78,6.219751133750157e-05,0.002015316262377456,0.0019954135568696074,5.955843872576952,3.52159221470356,3.47750236839056
79,6.055608852414618e-05,0.0022738059347105492,0.002349295697058551,6.409776129573583,3.737457826733589,3.8175975754857063
80,5.892219042025457e-05,0.002182808155250713,0.0017314119613729417,5.4999051004648205,3.2637648433446884,3.194486081600189
81,5.729663974272689e-05,0.0018452775342355867,0.002352942872676067,6.306596376746892,4.025229319930077,3.2590957954525948
82,5.5680255005282714e-05,0.00195093021223632,0.0021474341992870905,6.080138859152793,3.8177918940782547,3.2319242358207703
18,0.00014400481905508305,0.003968099761580125,0.002601112522825133,6.483221023529768,4.253326460719109,3.185563661158085
83,5.407385010631469e-05,0.0018858781493291622,0.0029758304153801873,7.471260567009448,4.344418108463287,4.466917797923088
84,5.247823391906641e-05,0.0019151240012729616,0.0017036525168805383,5.3700063653290275,3.2238681316375732,3.0659117624163628
85,5.089420988434004e-05,0.0020305384374015426,0.0015960205601004418,5.250696992129088,3.2155599743127823,2.907338596880436
86,4.932257560593996e-05,0.0017769529900184219,0.002048643807938788,6.022761957347393,3.4995525777339935,3.604584828019142
19,0.00014333057722608174,0.004764290222693689,0.002614404642372392,6.5101953685283664,4.105859860777855,3.434765011072159
87,4.7764122449055085e-05,0.0018973105204456327,0.0018923843927041162,5.708901361376046,3.411504179239273,3.281995974481106
88,4.62196351417827e-05,0.0018292043752763875,0.0020945048381690867,6.069872991740704,3.543146029114723,3.6096099466085434
89,4.468989137999419e-05,0.001829336307672178,0.002089443940349156,6.08254654109478,3.7065259963274,3.3943150639533997
90,4.317566143574191e-05,0.0018073059746245967,0.001887445840111468,5.641126365959645,3.2496557533740997,3.416386589407921
91,4.1677707769403755e-05,0.0018566390811806408,0.0023783470678608865,6.592315271496773,3.765939250588417,4.03768002986908
20,0.00014262218065873018,0.004408747684664842,0.002364533211220987,6.393288645893335,3.7108988612890244,3.831985406577587
92,4.019678464576159e-05,0.001849820958526154,0.0021758390139439143,6.197077059745789,3.794537842273712,3.4321988821029663
93,3.873363775420615e-05,0.0018918378268201965,0.001864944275439484,5.674150820821524,3.495949238538742,3.1117165461182594
94,3.728900383326e-05,0.0015462912926478766,0.0019278533072792925,5.828838036954403,3.283311516046524,3.636466458439827
21,0.00014187998605203335,0.0035712761810140275,0.0031833579269004986,7.280082514882087,5.088845655322075,3.1303383708000183
22,0.00014110436712332693,0.003891102303807601,0.0030352867106557824,7.235539732128382,4.527457624673843,3.868688724935055
23,0.00014029571442009928,0.003802543476685821,0.002298234474437777,6.192321090400219,3.9455455243587494,3.2096793800592422
24,0.00013945443512333898,0.003776743464792768,0.0031815947077120654,7.454116888344288,4.572505071759224,4.116588309407234
25,0.00013858095284250712,0.003507567279994851,0.002927545203419868,7.149352248013019,4.018572553992271,4.47254242002964
26,0.000137675707402237,0.003807563416099524,0.003947459714254364,8.56263327151537,5.089745342731476,4.9612684696912766
27,0.00013673915462086926,0.0036295032714554146,0.0037002095341449603,8.263628713786602,4.967837169766426,4.708273634314537
28,0.00013577176608093355,0.00324679716827151,0.0027898633416043594,6.904340633749962,3.9671906530857086,4.195928543806076
29,0.00013477402889169266,0.0033478294475556814,0.0024823838139127474,6.6218113519251345,4.020510017871857,3.7161447629332542
30,0.00013374644544386822,0.0040812041123995816,0.0026120796319446526,6.785290889441967,4.114675536751747,3.815164789557457
